"Provincia, canton y distrito",Población de 15 años y más,Tasa neta de participación,Tasa_de_ocupacion,Tasa de desempleo abierto,Porcentaje de población económicamente inactiva,Relación de dependencia económica,Sector Primario,Sector Secundario,Sector Terciario
San Pedro         ,7590.0,54.91436100131752,53.37285902503294,2.8071017274472165,45.08563899868248,1.3829174664107486,3.5793631202172307,22.90792396939027,73.5127129103925
San Pablo         ,6409.0,57.06038383523171,55.57809330628803,2.5977577249111294,42.939616164768296,1.2748154224774406,4.154969118472769,21.588994946659177,74.25603593486805
San Roque         ,3599.0,61.18366212836899,60.01667129758266,1.9073569482288828,38.816337871631006,1.0990009082652135,1.0185185185185186,17.083333333333332,81.89814814814815
Santa Lucía       ,5859.0,59.737156511350065,58.38880355009387,2.257142857142857,40.26284348864994,1.118,0.8477053493130663,18.82490499853844,80.3273896521485
San José de la Montaña,4055.0,60.0,58.37237977805179,2.7127003699136867,40.0,1.2100287710645294,13.476975073933248,16.518800168990282,70.00422475707647
,,,,,,,,,
Santo Domingo,32102.0,57.083670799327145,55.4264531804872,2.903137789904502,42.916329200672855,1.1867394270122784,2.534704659135615,18.642162648232453,78.82313269263193
,,,,,,,,,
Santo Domingo     ,4030.0,53.99503722084368,52.307692307692314,3.125,46.00496277915633,1.1737132352941178,1.9924098671726755,12.428842504743832,85.57874762808349
San Vicente       ,5216.0,54.831288343558285,53.45092024539877,2.5174825174825175,45.168711656441715,1.2472027972027973,1.721664275466284,14.167862266857965,84.11047345767575
San Miguel        ,5100.0,57.96078431372549,56.529411764705884,2.469553450608931,42.03921568627451,1.152571041948579,2.878945542837322,16.57995143947277,80.5411030176899
Paracito          ,1719.0,59.045956951716114,57.47527632344386,2.6600985221674875,40.954043048283886,1.1980295566502464,3.7449392712550607,20.1417004048583,76.11336032388664
Santo Tomás       ,5013.0,57.61021344504289,56.05425892679035,2.7008310249307477,42.38978655495711,1.1700138504155124,2.135231316725979,16.227758007117437,81.63701067615659
Santa Rosa        ,5693.0,58.650974881433335,56.47286140874759,3.7136867325546574,41.349025118566665,1.1769991015274035,1.1508553654743392,26.71850699844479,72.13063763608088
Tures            ,2657.0,57.05683101242002,55.175009409108014,3.2981530343007917,42.94316898757998,1.2770448548812665,5.0477489768076405,20.395634379263303,74.55661664392906
Pará            ,2674.0,58.90052356020943,57.40463724756919,2.5396825396825395,41.09947643979058,1.1161904761904762,4.5602605863192185,24.039087947882738,71.40065146579805
,,,,,,,,,
Santa Bárbara,27695.0,56.421736775591256,54.87994222783896,2.7326251119928324,43.57826322440874,1.319403558172277,5.90828343969998,24.501611948154483,69.59010461214554
,,,,,,,,,
Santa Bárbara     ,4681.0,56.697286904507585,55.30869472334972,2.449133383571967,43.302713095492415,1.239638281838734,2.2788721514098107,22.209347238315953,75.51178061027424
San Pedro         ,4174.0,56.420699568758984,53.90512697652132,4.45859872611465,43.579300431241016,1.370276008492569,6.755555555555555,23.333333333333332,69.91111111111111
San Juan          ,5946.0,57.98856374032964,56.39085099226371,2.7552204176334105,42.01143625967036,1.2221577726218098,2.236802863107665,26.066209364747987,71.69698777214435
Jesús            ,7209.0,56.15203218199473,54.83423498404771,2.3468379446640317,43.84796781800527,1.372282608695652,7.412092081963066,25.196053630154314,67.39185428788262
Santo Domingo,2162.0,55.36540240518038,54.3940795559667,1.7543859649122806,44.63459759481962,1.4051796157059315,13.350340136054422,23.89455782312925,62.755102040816325
Purabá            ,3523.0,54.61254612546126,53.3068407607153,2.390852390852391,45.38745387453875,1.3768191268191268,8.626198083067091,25.1863684771033,66.1874334398296
,,,,,,,,,
San Rafael,35529.0,57.9019955529286,56.13161079681387,3.0575539568345325,42.09800444707141,1.2343476570095275,2.5974025974025974,21.531364388507246,75.87123301409015
,,,,,,,,,
San Rafael        ,7649.0,56.83095829520198,55.18368414171787,2.898550724637681,43.16904170479801,1.2240625718886589,1.634683724235963,20.516465292584694,77.84885098317935
San Josecito      ,8996.0,58.136949755446864,56.03601600711428,3.6137667304015295,41.863050244553136,1.2139579349904397,0.7339813529061694,24.518944653838524,74.74707399325531
Santiago          ,6471.0,60.34615978983155,58.33719672384484,3.329065300896287,39.65384021016845,1.153393085787452,0.7682119205298014,21.774834437086092,77.45695364238411
Ángeles           ,7858.0,57.26648002036141,55.85390684652584,2.466666666666667,42.73351997963859,1.2737777777777777,4.739120528594213,20.095693779904305,75.16518569150148
Concepción        ,4555.0,56.86059275521404,55.25795828759604,2.8185328185328187,43.13940724478595,1.3463320463320463,6.952721493841875,19.388160508541915,73.6591179976162
,,,,,,,,,
San Isidro,16172.0,58.65693791738808,57.35839722977987,2.213788741302973,41.34306208261192,1.1751001475859162,4.721862871927555,18.078913324708925,77.19922380336351
,,,,,,,,,
San Isidro        ,4880.0,60.10245901639344,58.75,2.2502557108762358,39.897540983606554,1.0842141152403681,2.2322985699337288,19.07917683990234,78.68852459016394
San José          ,5750.0,59.47826086956521,58.208695652173915,2.1345029239766085,40.52173913043478,1.1774853801169591,5.855990439199283,15.476546160740961,78.66746340005976
Concepción        ,2074.0,59.01639344262295,57.90742526518804,1.8790849673202614,40.98360655737705,1.1527777777777777,7.410491257285595,16.736053288925895,75.85345545378851
San Francisco     ,3468.0,55.04613610149942,53.662053056516726,2.5144054478784703,44.95386389850058,1.324777370350969,4.782375067168189,22.084900591080064,73.13272434175174
,,,,,,,,,
Belén,17469.0,58.49791058446391,57.08970175739883,2.4072805558273807,41.50208941553609,1.116939035130639,3.0582572946956783,25.6893612754437,71.25238142986062
,,,,,,,,,
San Antonio       ,8002.0,58.14796300924768,56.935766058485385,2.084676552761659,41.85203699075231,1.1366860090264346,2.3046532045654082,26.27304653204565,71.42230026338893
La Ribera         ,4806.0,57.844361215147735,56.47107781939242,2.3741007194244603,42.155638784852265,1.1726618705035972,3.574060427413412,29.1451731761238,67.28076639646278
La Asunción       ,4661.0,59.772580991203604,57.99184724308088,2.979181622397703,40.227419008796396,1.0283560660445084,3.810580836108028,21.235664076951537,74.95375508694043
,,,,,,,,,
Flores,15674.0,58.931989281612864,57.35613117264259,2.6740283641875067,41.068010718387136,1.169210782721663,1.957730812013348,24.00444938820912,74.03781979977752
,,,,,,,,,
San Joaquín       ,5717.0,60.13643519328319,58.42224943152002,2.8504944735311226,39.86356480671681,1.0863874345549738,1.7365269461077846,22.45508982035928,75.80838323353294
Barrantes         ,3232.0,58.13737623762376,57.24009900990099,1.5433741351782864,41.86262376237624,1.177221926556679,2.5945945945945943,19.135135135135133,78.27027027027027
Llorente          ,6725.0,58.289962825278806,56.50557620817844,3.061224489795918,41.71003717472119,1.2380102040816328,1.8421052631578945,27.73684210526316,70.42105263157895
,,,,,,,,,
San Pablo,21923.0,58.52301236144688,56.867217077954656,2.829306313328137,41.47698763855312,1.156742010911925,1.275366968797626,17.71877757279217,81.00585545841021
,,,,,,,,,
San Pablo         ,15318.0,58.408408408408405,56.83509596553075,2.6936403263663795,41.591591591591595,1.1696658097686374,1.5391683896163566,18.148403399954056,80.31242821042959
Rincón de Sabanilla,6605.0,58.78879636638909,56.941710825132475,3.1419005923255217,41.2112036336109,1.1269636878702034,0.6647168306301515,16.724275458654613,82.61100771071523
,,,,,,,,,
Sarapiquí,39447.0,50.47785636423555,48.77176971632824,3.379871434310968,49.522143635764444,1.8699779027721977,48.08981755808514,9.777015437392796,42.133167004522065
,,,,,,,,,
Puerto Viejo      ,13420.0,53.397913561847986,51.356184798807746,3.8236114987440692,46.602086438152014,1.8166341054981858,52.51015670342426,7.153221125943123,40.336622170632616
La Virgen         ,7396.0,49.25635478637101,47.255273120605736,4.0625857809497665,50.74364521362899,1.888004391984628,46.26609442060086,7.753934191702432,45.97997138769671
Las Horquetas     ,17185.0,48.59470468431772,47.23305208030259,2.802059633576817,51.405295315682274,1.9135432882289547,42.62658617715905,12.652457804607614,44.72095601823334
Llanuras del Gaspar,792.0,54.292929292929294,53.535353535353536,1.3953488372093024,45.707070707070706,1.697674418604651,81.13207547169812,6.60377358490566,12.264150943396226
Cureña            ,654.0,49.235474006116206,47.55351681957187,3.4161490683229814,50.764525993883794,1.953416149068323,68.16720257234726,19.935691318327976,11.89710610932476
,,,,,,,,,
Guanacaste,241166.0,47.39349659570586,45.38740950216863,4.232832007839226,52.60650340429414,1.8605562700683307,18.374916635452543,13.151956440310983,68.47312692423647
,,,,,,,,,
Liberia,45580.0,52.05792014041246,49.537077665642826,4.8423803101820635,47.94207985958754,1.6545431557653405,8.525621152398246,12.85707958722707,78.61729926037468
,,,,,,,,,
Liberia           ,38674.0,52.76930237368775,50.09567151057558,5.066640533124265,47.23069762631225,1.6157389259114072,6.400330339630432,13.038092288634251,80.56157737173531
Cañas Dulces      ,2392.0,48.57859531772576,46.82274247491639,3.614457831325301,51.42140468227425,1.7796901893287436,23.125,11.517857142857142,65.35714285714286
Mayorga           ,1123.0,38.3793410507569,36.420302760463045,5.104408352668213,61.6206589492431,2.7099767981438516,38.63080684596577,10.757946210268948,50.61124694376527
Nacascolo         ,1571.0,50.03182686187142,48.05856142584341,3.9440203562340965,49.96817313812858,1.861323155216285,17.218543046357617,13.245033112582782,69.5364238410596
Curubandé         ,1820.0,51.70329670329671,50.604395604395606,2.1253985122210417,48.2967032967033,1.685441020191286,14.983713355048861,11.292073832790445,73.7242128121607
,,,,,,,,,
Nicoya,38625.0,43.72038834951456,42.13592233009709,3.624089536329721,56.27961165048544,2.0097116124829753,17.118279569892472,14.267281105990785,68.61443932411674
,,,,,,,,,
Nicoya            ,18916.0,46.54789596109114,44.66589130894481,4.043157296990346,53.452104038908864,1.820329358319137,9.456740442655935,14.250207125103561,76.2930524322405
Mansión           ,4346.0,40.612057063966866,39.530602853198346,2.6628895184135977,59.387942936033134,2.2390934844192634,22.351571594877765,12.980209545983701,64.66821885913853
San Antonio       ,5286.0,33.46575860764283,32.179341657207715,3.843979649519502,66.53424139235717,2.754663651780667,36.74309229864786,11.346266901822458,51.91064079952968
Quebrada Honda    ,1978.0,36.400404448938325,34.83316481294237,4.305555555555555,63.59959555106168,2.504166666666667,37.59071117561684,12.772133526850507,49.63715529753265
Sámara            ,2612.0,49.77029096477795,48.46860643185298,2.6153846153846154,50.22970903522205,1.7015384615384614,19.747235387045812,13.191153238546605,67.06161137440758
Nosara            ,3516.0,54.40841865756541,52.7872582480091,2.9796131730266597,45.59158134243459,1.567694720334553,13.954741379310345,19.881465517241377,66.16379310344827
Belén de Nosarita ,1971.0,31.202435312024352,30.238457635717907,3.089430894308943,68.79756468797564,3.367479674796748,35.23489932885906,13.087248322147651,51.67785234899329
,,,,,,,,,
Santa Cruz,41660.0,47.50600096015363,45.396063370139224,4.441412763377293,52.49399903984637,1.784295892072154,12.203891708967852,10.89784263959391,76.89826565143824
,,,,,,,,,
Santa Cruz        ,16287.0,48.14269048934733,46.34370970712838,3.736768269353399,51.85730951065267,1.7476087233771203,9.75092739798622,11.287758346581876,78.9613142554319
Bolsón            ,1264.0,36.155063291139236,34.810126582278485,3.7199124726477026,63.84493670886076,2.560175054704595,45.68181818181819,13.636363636363635,40.68181818181818
Veintisiete de Abril,5297.0,40.89107041721729,38.45572965829715,5.955678670360111,59.10892958278271,2.2539242843951985,20.814923907707414,13.451153657339225,65.73392243495336
Tempate           ,4207.0,49.08485856905158,46.89802709769432,4.455205811138015,50.91514143094842,1.7263922518159807,10.593005575266092,11.910795742524074,77.49619868220984
Cartagena         ,2940.0,41.87074829931973,40.17006802721089,4.061738424045491,58.12925170068027,2.106417546709992,7.281964436917867,7.281964436917867,85.43607112616426
Cuajiniquil       ,1307.0,42.61667941851569,41.69854628921193,2.154398563734291,57.38332058148432,2.2118491921005385,30.825688073394495,8.990825688073395,60.18348623853211
Diriá            ,3024.0,44.24603174603175,41.732804232804234,5.680119581464873,55.75396825396825,1.9185351270553064,17.98732171156894,10.45958795562599,71.55309033280507
Cabo Velas        ,2570.0,54.007782101167315,50.856031128404666,5.835734870317003,45.992217898832685,1.4221902017291066,8.11017597551645,9.793420045906656,82.09640397857689
Tamarindo         ,4764.0,57.68261964735516,54.97481108312342,4.6943231441048034,42.31738035264483,1.3198689956331877,5.765559373806797,9.35471554028255,84.87972508591065
,,,,,,,,,
Bagaces,14037.0,45.89299707914797,44.133361829450735,3.8342129773362306,54.10700292085203,2.0325985718720894,29.39467312348668,12.445520581113803,58.15980629539952
,,,,,,,,,
Bagaces           ,8769.0,46.424905918576805,44.3152012772266,4.54433800049128,53.57509408142319,2.037828543355441,33.27328872876995,13.098301595470922,53.62840967575914
La Fortuna        ,2060.0,44.70873786407767,43.83495145631068,1.9543973941368076,55.291262135922324,1.992399565689468,17.386489479512733,8.416389811738648,74.19712070874863
Mogote            ,2427.0,46.72435105067985,45.44705397610219,2.7336860670194003,53.27564894932016,1.9964726631393297,22.57479601087942,12.964641885766092,64.46056210335449
Río Naranjo       ,781.0,40.46094750320102,38.79641485275288,4.113924050632911,59.53905249679897,2.212025316455696,40.26402640264026,14.19141914191419,45.54455445544555
,,,,,,,,,
Carrillo,27199.0,46.49435641016214,43.869259899261,5.646054088249248,53.50564358983786,1.9354736675628657,13.819979886020784,15.546429768689238,70.63359034528997
,,,,,,,,,
Filadelfia        ,5963.0,41.67365420090559,38.52087875230589,7.565392354124749,58.32634579909441,2.2004024144869216,20.24379625598607,18.197649107531564,61.55855463648236
Palmira           ,3911.0,48.68320122730759,45.99846586550754,5.514705882352941,51.31679877269241,1.8445378151260505,14.785992217898833,21.734296831573097,63.479710950528066
Sardinal          ,10919.0,49.83057056507006,47.40360838904662,4.87042823010476,50.16942943492994,1.740672670464988,10.278207109737249,12.712519319938176,77.00927357032458
Belén            ,6406.0,43.958788635654074,41.523571651576646,5.5397727272727275,56.04121136434592,2.139559659090909,14.511278195488723,14.586466165413533,70.90225563909775
,,,,,,,,,
Cañas,19026.0,49.82129717229055,48.21822768842636,3.217638991454795,50.17870282770945,1.764110138200232,25.692173533900153,12.982341399607586,61.325485066492256
,,,,,,,,,
Cañas            ,15046.0,50.36554565997607,48.79037617971554,3.127474267616785,49.63445434002393,1.7468989179202956,18.26726604004904,12.8320392317123,68.90069472823866
Palmira           ,711.0,43.319268635724335,42.33473980309424,2.272727272727273,56.68073136427567,2.207792207792208,66.11295681063123,6.64451827242525,27.242524916943523
San Miguel        ,1252.0,50.07987220447284,48.1629392971246,3.827751196172249,49.92012779552716,1.6220095693779903,50.74626865671642,9.12106135986733,40.13266998341625
Bebedero          ,1526.0,48.29619921363041,46.26474442988204,4.2062415196743554,51.70380078636959,1.8276797829036635,55.524079320113316,19.263456090651555,25.21246458923513
Porozal           ,491.0,46.63951120162933,45.41751527494908,2.6200873362445414,53.360488798370675,1.9213973799126638,53.36322869955157,17.040358744394617,29.596412556053814
,,,,,,,,,
Abangares,13323.0,47.12902499437064,44.86226825789987,4.809683070552636,52.87097500562936,1.8729096989966556,30.51698176342647,17.567341475656683,51.91567676091685
,,,,,,,,,
Las Juntas        ,7046.0,47.00539313085439,44.904910587567414,4.4685990338164245,52.99460686914561,1.8629227053140096,22.914032869785082,15.04424778761062,62.041719342604296
Sierra            ,1742.0,53.84615384615385,52.123995407577496,3.1982942430703627,46.15384615384615,1.5063965884861408,42.40088105726873,10.352422907488986,47.246696035242294
San Juan          ,1192.0,44.79865771812081,42.61744966442953,4.868913857677903,55.20134228187919,1.9681647940074907,46.25984251968504,11.614173228346457,42.125984251968504
Colorado          ,3343.0,44.720311097816335,41.788812443912654,6.5551839464882935,55.279688902183665,2.0909698996655517,34.28775948460988,30.13600572655691,35.57623478883322
,,,,,,,,,
Tilarán,14705.0,48.616116967018016,47.2288337300238,2.853545950482585,51.383883032981984,1.7472373758567632,20.100791936645066,14.557235421166306,65.34197264218862
,,,,,,,,,
Tilarán           ,6454.0,50.52680508211962,49.03935543848776,2.9438822447102115,49.473194917880384,1.6608402330573444,7.9620853080568725,13.712480252764614,78.32543443917851
Quebrada Grande   ,2027.0,50.518006906758764,49.38332511100148,2.24609375,49.48199309324124,1.63671875,36.863136863136866,15.984015984015985,47.15284715284716
Tronadora         ,1359.0,45.18027961736571,44.370860927152314,1.7915309446254073,54.81972038263429,1.9234527687296417,25.538971807628524,16.086235489220563,58.374792703150916
Santa Rosa        ,1469.0,45.81347855684139,43.97549353301566,4.011887072808321,54.18652144315861,1.8900445765230312,21.517027863777088,15.479876160990713,63.00309597523219
Líbano            ,673.0,44.13075780089153,43.09063893016345,2.356902356902357,55.86924219910847,1.9124579124579124,57.58620689655173,7.241379310344828,35.172413793103445
Tierras Morenas   ,1021.0,43.09500489715965,41.52791380999021,3.6363636363636362,56.90499510284035,2.0863636363636364,36.556603773584904,16.037735849056602,47.40566037735849
Arenal            ,1702.0,49.35370152761457,47.94359576968273,2.857142857142857,50.64629847238543,1.7380952380952381,19.607843137254903,16.05392156862745,64.33823529411765
,,,,,,,,,
Nandayure,8384.0,42.17557251908397,40.30295801526718,4.4400452488687785,57.82442748091603,2.145079185520362,33.70819769162474,11.68984906777153,54.60195324060373
,,,,,,,,,
Carmona           ,1909.0,46.98795180722892,45.835515976951285,2.4526198439241917,53.01204819277109,1.7714604236343368,11.2,9.828571428571427,78.97142857142858
Santa Rita        ,1083.0,34.71837488457987,31.763619575253927,8.51063829787234,65.28162511542013,2.845744680851064,32.55813953488372,7.848837209302325,59.59302325581395
Zapotal           ,926.0,42.00863930885529,40.28077753779697,4.113110539845758,57.99136069114471,2.1233933161953726,50.93833780160858,10.187667560321715,38.8739946380697
San Pablo         ,1618.0,37.7008652657602,35.10506798516687,6.885245901639345,62.2991347342398,2.6180327868852458,45.42253521126761,8.97887323943662,45.598591549295776
Porvenir          ,592.0,43.07432432432432,41.891891891891895,2.7450980392156863,56.92567567567568,1.9058823529411764,51.61290322580645,11.29032258064516,37.096774193548384
Bejuco            ,2256.0,44.72517730496454,43.04078014184397,3.7661050545094152,55.27482269503546,1.9990089197224976,36.35427394438723,16.992790937178167,46.6529351184346
,,,,,,,,,
La Cruz,13106.0,45.35327330993438,43.70517320311308,3.6339165545087484,54.64672669006562,2.226951547779273,37.185754189944134,9.549581005586592,53.26466480446928
,,,,,,,,,
La Cruz           ,6431.0,47.426527756180995,45.46726792100762,4.131147540983607,52.573472243819,2.0147540983606556,17.6812585499316,8.891928864569083,73.4268125854993
Santa Cecilia     ,4134.0,44.26705370101596,42.8640541848089,3.169398907103825,55.73294629898403,2.419672131147541,60.10158013544018,11.399548532731377,28.49887133182844
La Garita         ,1116.0,40.23297491039426,38.88888888888889,3.34075723830735,59.76702508960573,2.7594654788418707,61.75115207373272,8.064516129032258,30.184331797235025
Santa Elena       ,1425.0,43.15789473684211,41.96491228070175,2.7642276422764227,56.84210526315789,2.317073170731707,46.82274247491639,8.361204013377927,44.81605351170568
,,,,,,,,,
Hojancha,5521.0,43.7601883716718,42.800217351929,2.1937086092715234,56.239811628328205,1.9788907284768211,32.92424883622514,12.272534913245874,54.80321625052898
,,,,,,,,,
Hojancha          ,3259.0,45.013807916538816,44.24670144216017,1.7041581458759374,54.986192083461184,1.8936605316973416,25.381414701803052,11.927877947295423,62.69070735090153
Monte Romo,513.0,43.07992202729044,40.74074074074074,5.429864253393665,56.92007797270955,2.0361990950226243,71.29186602870813,5.263157894736842,23.444976076555022
Puerto Carrillo   ,1201.0,42.048293089092425,40.79933388842631,2.9702970297029703,57.951706910907575,2.116831683168317,25.102040816326532,15.918367346938775,58.97959183673469
Huacas            ,548.0,40.693430656934304,40.51094890510949,0.4484304932735426,59.306569343065696,2.1704035874439462,63.06306306306306,13.063063063063062,23.873873873873876
,,,,,,,,,
Puntarenas,295918.0,48.90848140363209,47.28742421887144,3.3144704931285367,51.09151859636791,1.8392996565995758,24.507617985878856,14.532058428379498,60.96032358574165
,,,,,,,,,
Puntarenas,84210.0,48.17361358508491,46.37453984087401,3.734562575492395,51.82638641491509,1.8352848374294377,17.47925842466455,15.914677865410223,66.60606370992522
,,,,,,,,,
Puntarenas        ,6801.0,53.25687398911925,51.448316424055285,3.3959138597459972,46.74312601088075,1.3012147984538929,10.002857959416977,8.802515004286938,81.19462703629608
Pitahaya          ,1515.0,46.930693069306926,45.61056105610561,2.8129395218002813,53.069306930693074,2.109704641350211,62.95224312590448,12.590448625180898,24.457308248914618
Chomes            ,3940.0,43.401015228426395,41.52284263959391,4.3274853801169595,56.598984771573605,2.2292397660818715,48.34963325183374,12.469437652811736,39.18092909535452
Lepanto           ,7170.0,41.11576011157601,39.567642956764296,3.7652645861601086,58.884239888423984,2.223202170963365,38.914346140289034,8.53013746915756,52.5555163905534
Paquera           ,4875.0,43.93846153846154,42.728205128205126,2.754435107376284,56.06153846153846,2.1213818860877685,27.220355256841096,8.97743638982237,63.80220835333653
Manzanillo        ,1965.0,43.91857506361323,42.849872773536894,2.4333719582850524,56.08142493638677,2.257242178447277,63.895486935866984,5.344418052256532,30.760095011876487
Guacimal          ,698.0,48.28080229226361,47.70773638968481,1.1869436201780417,51.719197707736384,1.738872403560831,48.94894894894895,17.417417417417415,33.633633633633636
Barranca          ,21866.0,47.42522637885301,45.262050672276594,4.561234329797493,52.57477362114699,1.9556412729026036,7.113266646458523,22.451247852884713,70.43548550065677
Monte Verde       ,3042.0,59.86193293885601,58.119658119658126,2.910488742449204,40.138067061143985,1.2817133443163098,7.409502262443439,11.877828054298641,80.71266968325791
Cóbano            ,5442.0,56.41308342521132,54.83278206541713,2.801302931596091,43.58691657478868,1.441042345276873,14.209115281501342,10.924932975871315,74.86595174262735
Chacarita         ,12681.0,47.70917120100938,45.84023342007728,3.9173553719008263,52.29082879899062,1.8816528925619835,11.543093067263031,17.942542576982625,70.51436435575434
Chira        ,1119.0,44.50402144772118,43.69973190348526,1.8072289156626504,55.49597855227882,2.1646586345381524,64.62167689161554,3.476482617586912,31.901840490797547
Acapulco          ,993.0,46.626384692849946,45.720040281973816,1.9438444924406046,53.37361530715005,1.7991360691144709,36.34361233480176,22.24669603524229,41.409691629955944
El Roble          ,11589.0,49.71956165329192,47.69177668478729,4.078444984380424,50.28043834670809,1.734987851440472,5.427899402931065,20.987877691333452,73.58422290573549
Arancibia         ,514.0,38.91050583657588,38.715953307393,0.5,61.08949416342413,2.325,83.91959798994975,2.512562814070352,13.5678391959799
,,,,,,,,,
Esparza,21413.0,49.4886284033064,47.7326857516462,3.548174011512692,50.5113715966936,1.703029159195999,7.298698757460132,23.647392623031013,69.05390861950885
,,,,,,,,,
Espíritu Santo    ,11873.0,49.29672365872147,47.33428788006401,3.9808645139244834,50.70327634127854,1.6799931658978302,3.3274021352313166,23.896797153024913,72.77580071174377
San Juan Grande   ,4433.0,48.116399729302955,46.198962327994586,3.984997655883732,51.88360027069705,1.8931082981715892,10.205078125,27.05078125,62.744140625
Macacona          ,3497.0,52.04460966542751,50.814984272233346,2.3626373626373627,47.95539033457249,1.6054945054945056,5.571187394485087,21.834552616769837,72.59425998874508
San Rafael        ,1020.0,49.6078431372549,48.431372549019606,2.371541501976284,50.3921568627451,1.5573122529644268,23.684210526315788,16.39676113360324,59.91902834008097
San Jerónimo      ,590.0,48.30508474576271,47.79661016949153,1.0526315789473684,51.69491525423729,1.6350877192982456,47.5177304964539,18.085106382978726,34.39716312056738
,,,,,,,,,
Buenos Aires,30658.0,45.24104638267337,43.71452801878792,3.374188896899784,54.75895361732663,2.262004325883201,54.365020146246835,8.327115355917027,37.30786449783615
,,,,,,,,,
Buenos Aires      ,14300.0,48.11888111888112,46.60839160839161,3.139078622293271,51.88111888111888,2.0610376398779247,39.54988747186797,9.077269317329332,51.3728432108027
Volcán            ,2706.0,43.27420546932742,41.352549889135254,4.44064901793339,56.72579453067258,2.2578992314261317,66.93476318141197,10.00893655049151,23.056300268096514
Potrero Grande    ,3882.0,39.33539412673879,37.06852138073158,5.762933857236411,60.6646058732612,2.900458415193189,61.570535093815145,7.366226546212648,31.0632383599722
Boruca            ,2118.0,41.02927289896128,39.754485363550515,3.1070195627157653,58.97072710103871,2.5373993095512084,51.66270783847982,16.983372921615203,31.353919239904986
Pilas            ,1124.0,43.861209964412815,43.77224199288256,0.2028397565922921,56.13879003558719,2.365111561866126,86.3821138211382,2.2357723577235773,11.38211382113821
Colinas      ,983.0,52.89928789420142,52.79755849440488,0.19230769230769232,47.10071210579858,1.6365384615384615,84.20038535645472,1.1560693641618496,14.64354527938343
Chánguena         ,1695.0,44.24778761061947,43.42182890855457,1.866666666666667,55.75221238938053,2.508,85.7336956521739,2.309782608695652,11.956521739130435
Biolley           ,1691.0,44.35245416913069,43.82022471910113,1.2,55.647545830869305,2.2733333333333334,72.8744939271255,6.342780026990553,20.78272604588394
Brunka            ,2159.0,42.10282538212135,39.32376100046318,6.6006600660066,57.89717461787865,2.5423542354235424,64.42873969375736,8.12720848056537,27.444051825677267
,,,,,,,,,
Montes de Oro,9895.0,47.65032844871147,46.36685194542699,2.693531283138918,52.34967155128854,1.7465535524920466,13.557105492589363,19.74716652136007,66.69572798605057
,,,,,,,,,
Miramar           ,6433.0,48.9040882947303,47.92476294108503,2.002542911633821,51.0959117052697,1.6376350921805467,7.817061303924748,20.49951346091469,71.68342523516056
La Unión          ,968.0,41.83884297520662,41.21900826446281,1.4814814814814816,58.16115702479338,2.083950617283951,53.63408521303258,9.273182957393484,37.092731829573935
San Isidro        ,2494.0,46.67201283079391,44.34643143544507,4.982817869415808,53.32798716920609,1.9235395189003437,15.099457504520796,21.428571428571427,63.47197106690777
,,,,,,,,,
Osa,21458.0,48.54599683101873,47.09665392860472,2.9855044638571564,51.45400316898127,1.825477584717289,28.032851771225015,13.130813378191172,58.83633485058382
,,,,,,,,,
Puerto Cortés     ,5834.0,47.49742886527254,46.16043880699349,2.8148682785997834,52.50257113472746,1.8758570913027788,15.001856665428889,16.37578908280728,68.62235425176382
Palmar            ,7146.0,48.7685418415897,47.11726840190316,3.3859397417503585,51.231458158410305,1.8163558106169297,28.452628452628453,12.94921294921295,58.5981585981586
Sierpe            ,3069.0,47.2792440534376,46.138807429130004,2.412129565816678,52.720755946562406,1.8980013783597518,43.14971751412429,7.13276836158192,49.717514124293785
Bahía Ballena     ,2379.0,58.68011769651113,57.250945775535946,2.4355300859598854,41.31988230348886,1.3681948424068768,13.656387665198238,17.474302496328928,68.86930983847283
Piedras Blancas   ,3030.0,43.366336633663366,41.84818481848185,3.50076103500761,56.63366336633663,2.1491628614916287,53.154574132492115,8.753943217665615,38.09148264984227
,,,,,,,,,
Aguirre,19804.0,54.968693193294285,52.75701878408402,4.023516443137975,45.031306806705715,1.4674811684732685,17.10375191424196,13.294410413476262,69.60183767228177
,,,,,,,,,
Quepos            ,14677.0,56.40117190161477,54.00286162022212,4.252234839333172,43.598828098385226,1.3988886204397197,14.58491042139793,12.919505425182942,72.49558415341912
Savegre           ,2440.0,50.24590163934426,49.13934426229508,2.202283849918434,49.75409836065573,1.7128874388254487,32.36030025020851,15.929941618015011,51.70975813177648
Naranjito         ,2687.0,51.43282471157424,49.237067361369554,4.26917510853835,48.56717528842575,1.6606367583212736,18.367346938775512,13.151927437641723,68.48072562358276
,,,,,,,,,
Golfito,28045.0,48.42217864146907,46.63576395079337,3.6892488954344627,51.577821358530926,1.8829160530191458,24.69607768177995,12.638580931263856,62.665341386956186
,,,,,,,,,
Golfito           ,8303.0,51.788510177044444,49.307479224376735,4.790697674418604,48.211489822955556,1.624186046511628,12.383976551050317,9.08646800195408,78.5295554469956
Puerto Jiménez    ,6258.0,49.34483860658357,47.33141578779163,4.080310880829016,50.65516139341643,1.8461787564766838,26.704929101958136,11.951384199864956,61.3436866981769
Guaycará          ,9305.0,47.32939279957012,45.932294465341215,2.9518619436875566,52.67060720042988,1.9332425068119892,23.186710341600374,17.0566214319139,59.75666822648573
